trayID,species,spID,I,n,trayID_consec,day,planter,plate,domeID,side,x,x1,y,temp_PM,temp_AM,richness,SD,shannon,n_allP,n_allP.na,I_all,n_radish,n_arugula,n_basil,n_red_rom,n_green_rom,n_butter,I_radish,I_arugula,I_basil,I_red_rom,I_green_rom,I_butter,notes,n_others,n_others2,temp_PM_z,richness_z,n_others_z,n_others2_z,n_allP.na_z,n_radish_zsq,n_arugula_zsq,n_basil_zsq,n_red_rom_zsq,n_green_rom_zsq,n_butter_zsq,n_radish_p,n_arugula_p,n_basil_p,n_red_rom_p,n_green_rom_p,n_butter_p
138,radish,1,72,83,125,2,LR,6,21,L,3,3,3,27.4,23.4,6,0.5,1.7163552755406117,304,299,217,86,63,48,42,34,26,75,46,30,31,22,13,NA,213,150,0.5987688154933104,0.7433955885309741,0.3880452508444148,0.2644023393985456,0.696284700061366,0.2779890961677518,0.32786927026089135,0.42792463029648026,0.3780891151104481,0.3516917201505363,0.30122568571871755,0.28762541806020064,0.21070234113712374,0.1605351170568562,0.14046822742474915,0.11371237458193979,0.08695652173913043
138,red_rom,4,30,41,125,2,LR,6,21,L,3,3,3,27.4,23.4,6,0.5,1.7163552755406117,304,299,217,86,63,48,42,34,26,75,46,30,31,22,13,NA,213,150,0.5987688154933104,0.7433955885309741,0.3880452508444148,0.2644023393985456,0.696284700061366,0.2779890961677518,0.32786927026089135,0.42792463029648026,0.3780891151104481,0.3516917201505363,0.30122568571871755,0.28762541806020064,0.21070234113712374,0.1605351170568562,0.14046822742474915,0.11371237458193979,0.08695652173913043
139,arugula,2,57,61,126,3,LR,7,64,L,1,1,8,25.4,23.6,6,0.5,1.7163552755406117,304,300,244,87,63,48,42,35,25,82,59,30,33,24,16,NA,213,150,-0.001228063788002936,0.7433955885309741,0.3880452508444148,0.2644023393985456,0.7046654056086662,0.2835117177203992,0.32786927026089135,0.42792463029648026,0.3780891151104481,0.3620252494343826,0.288716056648514,0.29,0.21,0.16,0.14,0.11666666666666667,0.08333333333333333
139,basil,3,26,44,126,3,LR,7,64,L,1,1,8,25.4,23.6,6,0.5,1.7163552755406117,304,300,244,87,63,48,42,35,25,82,59,30,33,24,16,NA,213,150,-0.001228063788002936,0.7433955885309741,0.3880452508444148,0.2644023393985456,0.7046654056086662,0.2835117177203992,0.32786927026089135,0.42792463029648026,0.3780891151104481,0.3620252494343826,0.288716056648514,0.29,0.21,0.16,0.14,0.11666666666666667,0.08333333333333333
139,butter,6,16,24,126,3,LR,7,64,L,1,1,8,25.4,23.6,6,0.5,1.7163552755406117,304,300,244,87,63,48,42,35,25,82,59,30,33,24,16,NA,213,150,-0.001228063788002936,0.7433955885309741,0.3880452508444148,0.2644023393985456,0.7046654056086662,0.2835117177203992,0.32786927026089135,0.42792463029648026,0.3780891151104481,0.3620252494343826,0.288716056648514,0.29,0.21,0.16,0.14,0.11666666666666667,0.08333333333333333
139,green_rom,5,23,34,126,3,LR,7,64,L,1,1,8,25.4,23.6,6,0.5,1.7163552755406117,304,300,244,87,63,48,42,35,25,82,59,30,33,24,16,NA,213,150,-0.001228063788002936,0.7433955885309741,0.3880452508444148,0.2644023393985456,0.7046654056086662,0.2835117177203992,0.32786927026089135,0.42792463029648026,0.3780891151104481,0.3620252494343826,0.288716056648514,0.29,0.21,0.16,0.14,0.11666666666666667,0.08333333333333333
139,radish,1,79,84,126,3,LR,7,64,L,1,1,8,25.4,23.6,6,0.5,1.7163552755406117,304,300,244,87,63,48,42,35,25,82,59,30,33,24,16,NA,213,150,-0.001228063788002936,0.7433955885309741,0.3880452508444148,0.2644023393985456,0.7046654056086662,0.2835117177203992,0.32786927026089135,0.42792463029648026,0.3780891151104481,0.3620252494343826,0.288716056648514,0.29,0.21,0.16,0.14,0.11666666666666667,0.08333333333333333
139,red_rom,4,32,41,126,3,LR,7,64,L,1,1,8,25.4,23.6,6,0.5,1.7163552755406117,304,300,244,87,63,48,42,35,25,82,59,30,33,24,16,NA,213,150,-0.001228063788002936,0.7433955885309741,0.3880452508444148,0.2644023393985456,0.7046654056086662,0.2835117177203992,0.32786927026089135,0.42792463029648026,0.3780891151104481,0.3620252494343826,0.288716056648514,0.29,0.21,0.16,0.14,0.11666666666666667,0.08333333333333333
140,arugula,2,31,33,127,1,LR,2,22,L,4,4,3,27.8,23.3,6,0.5,1.7163552755406117,304,296,215,85,34,58,51,42,26,70,32,35,37,23,18,NA,211,177,0.7187681913495737,0.7433955885309741,0.3758743524778714,0.422284595089581,0.6711425834194655,0.27243427192136377,0.07891551177450969,0.5130402465388268,0.4589184002124964,0.4305684756724114,0.30122568571871755,0.28716216216216217,0.11486486486486487,0.19594594594594594,0.17229729729729729,0.14189189189189189,0.08783783783783784
140,basil,3,33,56,127,1,LR,2,22,L,4,4,3,27.8,23.3,6,0.5,1.7163552755406117,304,296,215,85,34,58,51,42,26,70,32,35,37,23,18,NA,211,177,0.7187681913495737,0.7433955885309741,0.3758743524778714,0.422284595089581,0.6711425834194655,0.27243427192136377,0.07891551177450969,0.5130402465388268,0.4589184002124964,0.4305684756724114,0.30122568571871755,0.28716216216216217,0.11486486486486487,0.19594594594594594,0.17229729729729729,0.14189189189189189,0.08783783783783784
140,butter,6,17,25,127,1,LR,2,22,L,4,4,3,27.8,23.3,6,0.5,1.7163552755406117,304,296,215,85,34,58,51,42,26,70,32,35,37,23,18,NA,211,177,0.7187681913495737,0.7433955885309741,0.3758743524778714,0.422284595089581,0.6711425834194655,0.27243427192136377,0.07891551177450969,0.5130402465388268,0.4589184002124964,0.4305684756724114,0.30122568571871755,0.28716216216216217,0.11486486486486487,0.19594594594594594,0.17229729729729729,0.14189189189189189,0.08783783783783784
140,green_rom,5,22,41,127,1,LR,2,22,L,4,4,3,27.8,23.3,6,0.5,1.7163552755406117,304,296,215,85,34,58,51,42,26,70,32,35,37,23,18,NA,211,177,0.7187681913495737,0.7433955885309741,0.3758743524778714,0.422284595089581,0.6711425834194655,0.27243427192136377,0.07891551177450969,0.5130402465388268,0.4589184002124964,0.4305684756724114,0.30122568571871755,0.28716216216216217,0.11486486486486487,0.19594594594594594,0.17229729729729729,0.14189189189189189,0.08783783783783784
140,radish,1,66,81,127,1,LR,2,22,L,4,4,3,27.8,23.3,6,0.5,1.7163552755406117,304,296,215,85,34,58,51,42,26,70,32,35,37,23,18,NA,211,177,0.7187681913495737,0.7433955885309741,0.3758743524778714,0.422284595089581,0.6711425834194655,0.27243427192136377,0.07891551177450969,0.5130402465388268,0.4589184002124964,0.4305684756724114,0.30122568571871755,0.28716216216216217,0.11486486486486487,0.19594594594594594,0.17229729729729729,0.14189189189189189,0.08783783783783784
140,red_rom,4,34,48,127,1,LR,2,22,L,4,4,3,27.8,23.3,6,0.5,1.7163552755406117,304,296,215,85,34,58,51,42,26,70,32,35,37,23,18,NA,211,177,0.7187681913495737,0.7433955885309741,0.3758743524778714,0.422284595089581,0.6711425834194655,0.27243427192136377,0.07891551177450969,0.5130402465388268,0.4589184002124964,0.4305684756724114,0.30122568571871755,0.28716216216216217,0.11486486486486487,0.19594594594594594,0.17229729729729729,0.14189189189189189,0.08783783783783784
141,arugula,2,61,78,128,2,LR,4,76,L,4,4,9,24.1,24.6,6,0.5,1.7163552755406117,304,294,208,33,82,39,51,26,63,31,65,16,38,20,38,NA,261,179,-0.3912260353208557,0.7433955885309741,0.6801468116414578,0.43397957699262063,0.6543811723248651,-0.0845376476852027,0.46002646371349254,0.34334932181390393,0.4589184002124964,0.26284369571848665,0.6597939973093742,0.11224489795918367,0.2789115646258503,0.1326530612244898,0.17346938775510204,0.08843537414965986,0.21428571428571427
141,basil,3,15,38,128,2,LR,4,76,L,4,4,9,24.1,24.6,6,0.5,1.7163552755406117,304,294,208,33,82,39,51,26,63,31,65,16,38,20,38,NA,261,179,-0.3912260353208557,0.7433955885309741,0.6801468116414578,0.43397957699262063,0.6543811723248651,-0.0845376476852027,0.46002646371349254,0.34334932181390393,0.4589184002124964,0.26284369571848665,0.6597939973093742,0.11224489795918367,0.2789115646258503,0.1326530612244898,0.17346938775510204,0.08843537414965986,0.21428571428571427
141,butter,6,36,61,128,2,LR,4,76,L,4,4,9,24.1,24.6,6,0.5,1.7163552755406117,304,294,208,33,82,39,51,26,63,31,65,16,38,20,38,NA,261,179,-0.3912260353208557,0.7433955885309741,0.6801468116414578,0.43397957699262063,0.6543811723248651,-0.0845376476852027,0.46002646371349254,0.34334932181390393,0.4589184002124964,0.26284369571848665,0.6597939973093742,0.11224489795918367,0.2789115646258503,0.1326530612244898,0.17346938775510204,0.08843537414965986,0.21428571428571427
141,green_rom,5,19,25,128,2,LR,4,76,L,4,4,9,24.1,24.6,6,0.5,1.7163552755406117,304,294,208,33,82,39,51,26,63,31,65,16,38,20,38,NA,261,179,-0.3912260353208557,0.7433955885309741,0.6801468116414578,0.43397957699262063,0.6543811723248651,-0.0845376476852027,0.46002646371349254,0.34334932181390393,0.4589184002124964,0.26284369571848665,0.6597939973093742,0.11224489795918367,0.2789115646258503,0.1326530612244898,0.17346938775510204,0.08843537414965986,0.21428571428571427
141,radish,1,30,32,128,2,LR,4,76,L,4,4,9,24.1,24.6,6,0.5,1.7163552755406117,304,294,208,33,82,39,51,26,63,31,65,16,38,20,38,NA,261,179,-0.3912260353208557,0.7433955885309741,0.6801468116414578,0.43397957699262063,0.6543811723248651,-0.0845376476852027,0.46002646371349254,0.34334932181390393,0.4589184002124964,0.26284369571848665,0.6597939973093742,0.11224489795918367,0.2789115646258503,0.1326530612244898,0.17346938775510204,0.08843537414965986,0.21428571428571427
141,red_rom,4,35,48,128,2,LR,4,76,L,4,4,9,24.1,24.6,6,0.5,1.7163552755406117,304,294,208,33,82,39,51,26,63,31,65,16,38,20,38,NA,261,179,-0.3912260353208557,0.7433955885309741,0.6801468116414578,0.43397957699262063,0.6543811723248651,-0.0845376476852027,0.46002646371349254,0.34334932181390393,0.4589184002124964,0.26284369571848665,0.6597939973093742,0.11224489795918367,0.2789115646258503,0.1326530612244898,0.17346938775510204,0.08843537414965986,0.21428571428571427
142,arugula,2,20,40,129,3,LR,7,52,L,7,7,6,24.5,23.6,6,0.5,1.7163552755406117,304,300,112,63,41,85,51,35,25,34,21,15,17,16,9,NA,237,196,-0.2712266594645935,0.7433955885309741,0.5340960312429364,0.5333869231684577,0.7046654056086662,0.14070934937233393,0.14654325584715786,0.7115742308438855,0.4589184002124964,0.3620252494343826,0.288716056648514,0.21,0.13666666666666666,0.2833333333333333,0.17,0.11666666666666667,0.08333333333333333
142,basil,3,12,81,129,3,LR,7,52,L,7,7,6,24.5,23.6,6,0.5,1.7163552755406117,304,300,112,63,41,85,51,35,25,34,21,15,17,16,9,NA,237,196,-0.2712266594645935,0.7433955885309741,0.5340960312429364,0.5333869231684577,0.7046654056086662,0.14070934937233393,0.14654325584715786,0.7115742308438855,0.4589184002124964,0.3620252494343826,0.288716056648514,0.21,0.13666666666666666,0.2833333333333333,0.17,0.11666666666666667,0.08333333333333333
142,butter,6,9,24,129,3,LR,7,52,L,7,7,6,24.5,23.6,6,0.5,1.7163552755406117,304,300,112,63,41,85,51,35,25,34,21,15,17,16,9,NA,237,196,-0.2712266594645935,0.7433955885309741,0.5340960312429364,0.5333869231684577,0.7046654056086662,0.14070934937233393,0.14654325584715786,0.7115742308438855,0.4589184002124964,0.3620252494343826,0.288716056648514,0.21,0.13666666666666666,0.2833333333333333,0.17,0.11666666666666667,0.08333333333333333
142,green_rom,5,16,34,129,3,LR,7,52,L,7,7,6,24.5,23.6,6,0.5,1.7163552755406117,304,300,112,63,41,85,51,35,25,34,21,15,17,16,9,NA,237,196,-0.2712266594645935,0.7433955885309741,0.5340960312429364,0.5333869231684577,0.7046654056086662,0.14070934937233393,0.14654325584715786,0.7115742308438855,0.4589184002124964,0.3620252494343826,0.288716056648514,0.21,0.13666666666666666,0.2833333333333333,0.17,0.11666666666666667,0.08333333333333333
142,radish,1,31,60,129,3,LR,7,52,L,7,7,6,24.5,23.6,6,0.5,1.7163552755406117,304,300,112,63,41,85,51,35,25,34,21,15,17,16,9,NA,237,196,-0.2712266594645935,0.7433955885309741,0.5340960312429364,0.5333869231684577,0.7046654056086662,0.14070934937233393,0.14654325584715786,0.7115742308438855,0.4589184002124964,0.3620252494343826,0.288716056648514,0.21,0.13666666666666666,0.2833333333333333,0.17,0.11666666666666667,0.08333333333333333
142,red_rom,4,15,49,129,3,LR,7,52,L,7,7,6,24.5,23.6,6,0.5,1.7163552755406117,304,300,112,63,41,85,51,35,25,34,21,15,17,16,9,NA,237,196,-0.2712266594645935,0.7433955885309741,0.5340960312429364,0.5333869231684577,0.7046654056086662,0.14070934937233393,0.14654325584715786,0.7115742308438855,0.4589184002124964,0.3620252494343826,0.288716056648514,0.21,0.13666666666666666,0.2833333333333333,0.17,0.11666666666666667,0.08333333333333333
143,arugula,2,35,40,130,1,LR,1,90,L,9,9,10,22.3,24.7,6,0.5,1.7163552755406117,304,301,170,26,42,33,87,63,50,26,37,8,43,30,26,NA,275,233,-0.9312232266740379,0.7433955885309741,0.7653431002072622,0.7497440883746913,0.7130461111559664,-0.1508518858326084,0.15571711093932292,0.28139945333457356,0.7263500751042424,0.6073721351148491,0.5503643839895516,0.08637873754152824,0.13953488372093023,0.10963455149501661,0.28903654485049834,0.20930232558139536,0.16611295681063123
143,basil,3,7,31,130,1,LR,1,90,L,9,9,10,22.3,24.7,6,0.5,1.7163552755406117,304,301,170,26,42,33,87,63,50,26,37,8,43,30,26,NA,275,233,-0.9312232266740379,0.7433955885309741,0.7653431002072622,0.7497440883746913,0.7130461111559664,-0.1508518858326084,0.15571711093932292,0.28139945333457356,0.7263500751042424,0.6073721351148491,0.5503643839895516,0.08637873754152824,0.13953488372093023,0.10963455149501661,0.28903654485049834,0.20930232558139536,0.16611295681063123
143,butter,6,24,48,130,1,LR,1,90,L,9,9,10,22.3,24.7,6,0.5,1.7163552755406117,304,301,170,26,42,33,87,63,50,26,37,8,43,30,26,NA,275,233,-0.9312232266740379,0.7433955885309741,0.7653431002072622,0.7497440883746913,0.7130461111559664,-0.1508518858326084,0.15571711093932292,0.28139945333457356,0.7263500751042424,0.6073721351148491,0.5503643839895516,0.08637873754152824,0.13953488372093023,0.10963455149501661,0.28903654485049834,0.20930232558139536,0.16611295681063123
143,green_rom,5,28,61,130,1,LR,1,90,L,9,9,10,22.3,24.7,6,0.5,1.7163552755406117,304,301,170,26,42,33,87,63,50,26,37,8,43,30,26,NA,275,233,-0.9312232266740379,0.7433955885309741,0.7653431002072622,0.7497440883746913,0.7130461111559664,-0.1508518858326084,0.15571711093932292,0.28139945333457356,0.7263500751042424,0.6073721351148491,0.5503643839895516,0.08637873754152824,0.13953488372093023,0.10963455149501661,0.28903654485049834,0.20930232558139536,0.16611295681063123
143,radish,1,25,25,130,1,LR,1,90,L,9,9,10,22.3,24.7,6,0.5,1.7163552755406117,304,301,170,26,42,33,87,63,50,26,37,8,43,30,26,NA,275,233,-0.9312232266740379,0.7433955885309741,0.7653431002072622,0.7497440883746913,0.7130461111559664,-0.1508518858326084,0.15571711093932292,0.28139945333457356,0.7263500751042424,0.6073721351148491,0.5503643839895516,0.08637873754152824,0.13953488372093023,0.10963455149501661,0.28903654485049834,0.20930232558139536,0.16611295681063123
143,red_rom,4,40,84,130,1,LR,1,90,L,9,9,10,22.3,24.7,6,0.5,1.7163552755406117,304,301,170,26,42,33,87,63,50,26,37,8,43,30,26,NA,275,233,-0.9312232266740379,0.7433955885309741,0.7653431002072622,0.7497440883746913,0.7130461111559664,-0.1508518858326084,0.15571711093932292,0.28139945333457356,0.7263500751042424,0.6073721351148491,0.5503643839895516,0.08637873754152824,0.13953488372093023,0.10963455149501661,0.28903654485049834,0.20930232558139536,0.16611295681063123
144,arugula,2,28,59,131,2,LR,6,25,L,7,7,3,26.4,23,6,0.5,1.7163552755406117,304,301,135,41,61,51,35,87,26,23,30,15,16,43,8,NA,260,199,0.2987703758526537,0.7433955885309741,0.6740613624581862,0.5509293960230172,0.7130461111559664,-0.01688607191197273,0.3128580389086248,0.45432019355961795,0.3090078592800904,0.7761170544265007,0.30122568571871755,0.1362126245847176,0.2026578073089701,0.16943521594684385,0.11627906976744186,0.28903654485049834,0.08637873754152824
144,basil,3,14,49,131,2,LR,6,25,L,7,7,3,26.4,23,6,0.5,1.7163552755406117,304,301,135,41,61,51,35,87,26,23,30,15,16,43,8,NA,260,199,0.2987703758526537,0.7433955885309741,0.6740613624581862,0.5509293960230172,0.7130461111559664,-0.01688607191197273,0.3128580389086248,0.45432019355961795,0.3090078592800904,0.7761170544265007,0.30122568571871755,0.1362126245847176,0.2026578073089701,0.16943521594684385,0.11627906976744186,0.28903654485049834,0.08637873754152824
144,butter,6,8,25,131,2,LR,6,25,L,7,7,3,26.4,23,6,0.5,1.7163552755406117,304,301,135,41,61,51,35,87,26,23,30,15,16,43,8,NA,260,199,0.2987703758526537,0.7433955885309741,0.6740613624581862,0.5509293960230172,0.7130461111559664,-0.01688607191197273,0.3128580389086248,0.45432019355961795,0.3090078592800904,0.7761170544265007,0.30122568571871755,0.1362126245847176,0.2026578073089701,0.16943521594684385,0.11627906976744186,0.28903654485049834,0.08637873754152824
144,green_rom,5,39,83,131,2,LR,6,25,L,7,7,3,26.4,23,6,0.5,1.7163552755406117,304,301,135,41,61,51,35,87,26,23,30,15,16,43,8,NA,260,199,0.2987703758526537,0.7433955885309741,0.6740613624581862,0.5509293960230172,0.7130461111559664,-0.01688607191197273,0.3128580389086248,0.45432019355961795,0.3090078592800904,0.7761170544265007,0.30122568571871755,0.1362126245847176,0.2026578073089701,0.16943521594684385,0.11627906976744186,0.28903654485049834,0.08637873754152824
144,radish,1,22,40,131,2,LR,6,25,L,7,7,3,26.4,23,6,0.5,1.7163552755406117,304,301,135,41,61,51,35,87,26,23,30,15,16,43,8,NA,260,199,0.2987703758526537,0.7433955885309741,0.6740613624581862,0.5509293960230172,0.7130461111559664,-0.01688607191197273,0.3128580389086248,0.45432019355961795,0.3090078592800904,0.7761170544265007,0.30122568571871755,0.1362126245847176,0.2026578073089701,0.16943521594684385,0.11627906976744186,0.28903654485049834,0.08637873754152824
144,red_rom,4,14,33,131,2,LR,6,25,L,7,7,3,26.4,23,6,0.5,1.7163552755406117,304,301,135,41,61,51,35,87,26,23,30,15,16,43,8,NA,260,199,0.2987703758526537,0.7433955885309741,0.6740613624581862,0.5509293960230172,0.7130461111559664,-0.01688607191197273,0.3128580389086248,0.45432019355961795,0.3090078592800904,0.7761170544265007,0.30122568571871755,0.1362126245847176,0.2026578073089701,0.16943521594684385,0.11627906976744186,0.28903654485049834,0.08637873754152824
145,arugula,2,42,49,132,3,LR,9,43,R,7,7.3,5,26.1,23.8,6,0.5,1.7163552755406117,304,304,187,63,51,42,26,35,87,54,44,18,13,22,36,NA,241,190,0.20877084396045756,0.7433955885309741,0.5584378279760233,0.49830197745933874,0.7381882277978669,0.14070934937233393,0.23380690556911377,0.3725323705458873,0.20904778062685056,0.3620252494343826,0.8354154377718571,0.20723684210526316,0.16776315789473684,0.13815789473684212,0.08552631578947369,0.11513157894736842,0.28618421052631576
145,basil,3,16,40,132,3,LR,9,43,R,7,7.3,5,26.1,23.8,6,0.5,1.7163552755406117,304,304,187,63,51,42,26,35,87,54,44,18,13,22,36,NA,241,190,0.20877084396045756,0.7433955885309741,0.5584378279760233,0.49830197745933874,0.7381882277978669,0.14070934937233393,0.23380690556911377,0.3725323705458873,0.20904778062685056,0.3620252494343826,0.8354154377718571,0.20723684210526316,0.16776315789473684,0.13815789473684212,0.08552631578947369,0.11513157894736842,0.28618421052631576
145,butter,6,34,83,132,3,LR,9,43,R,7,7.3,5,26.1,23.8,6,0.5,1.7163552755406117,304,304,187,63,51,42,26,35,87,54,44,18,13,22,36,NA,241,190,0.20877084396045756,0.7433955885309741,0.5584378279760233,0.49830197745933874,0.7381882277978669,0.14070934937233393,0.23380690556911377,0.3725323705458873,0.20904778062685056,0.3620252494343826,0.8354154377718571,0.20723684210526316,0.16776315789473684,0.13815789473684212,0.08552631578947369,0.11513157894736842,0.28618421052631576
145,green_rom,5,21,34,132,3,LR,9,43,R,7,7.3,5,26.1,23.8,6,0.5,1.7163552755406117,304,304,187,63,51,42,26,35,87,54,44,18,13,22,36,NA,241,190,0.20877084396045756,0.7433955885309741,0.5584378279760233,0.49830197745933874,0.7381882277978669,0.14070934937233393,0.23380690556911377,0.3725323705458873,0.20904778062685056,0.3620252494343826,0.8354154377718571,0.20723684210526316,0.16776315789473684,0.13815789473684212,0.08552631578947369,0.11513157894736842,0.28618421052631576
145,radish,1,52,61,132,3,LR,9,43,R,7,7.3,5,26.1,23.8,6,0.5,1.7163552755406117,304,304,187,63,51,42,26,35,87,54,44,18,13,22,36,NA,241,190,0.20877084396045756,0.7433955885309741,0.5584378279760233,0.49830197745933874,0.7381882277978669,0.14070934937233393,0.23380690556911377,0.3725323705458873,0.20904778062685056,0.3620252494343826,0.8354154377718571,0.20723684210526316,0.16776315789473684,0.13815789473684212,0.08552631578947369,0.11513157894736842,0.28618421052631576
