ID,x,y,trayID,richness,rep,spID,state0_v2,state_final,species,tray_type
ID110,23.3,16.7934987,51,2,8,1,C,I,radish,regular
ID111,1.25,18.61215205,51,2,8,1,S,S,radish,regular
ID112,3.35,18.61215205,51,2,8,2,S,S,arugula,regular
ID113,5.45,18.61215205,51,2,8,1,S,S,radish,regular
ID114,7.55,18.61215205,51,2,8,1,S,S,radish,regular
ID115,9.65,18.61215205,51,2,8,2,S,S,arugula,regular
ID116,11.75,18.61215205,51,2,8,2,S,S,arugula,regular
ID117,13.85,18.61215205,51,2,8,2,S,S,arugula,regular
ID118,15.95,18.61215205,51,2,8,1,S,S,radish,regular
ID119,18.05,18.61215205,51,2,8,2,S,S,arugula,regular
ID120,20.15,18.61215205,51,2,8,2,S,S,arugula,regular
ID121,22.25,18.61215205,51,2,8,2,S,S,arugula,regular
ID122,2.3,20.4308054,51,2,8,1,S,S,radish,regular
ID123,4.4,20.4308054,51,2,8,1,S,S,radish,regular
ID124,6.5,20.4308054,51,2,8,1,S,S,radish,regular
ID125,8.6,20.4308054,51,2,8,2,S,S,arugula,regular
ID126,10.7,20.4308054,51,2,8,2,S,S,arugula,regular
ID127,12.8,20.4308054,51,2,8,2,S,S,arugula,regular
ID128,14.9,20.4308054,51,2,8,1,S,S,radish,regular
ID129,17,20.4308054,51,2,8,2,S,S,arugula,regular
ID130,19.1,20.4308054,51,2,8,2,S,S,arugula,regular
ID131,21.2,20.4308054,51,2,8,1,S,S,radish,regular
ID132,23.3,20.4308054,51,2,8,1,S,S,radish,regular
ID133,1.25,22.24945875,51,2,8,1,S,S,radish,regular
ID134,3.35,22.24945875,51,2,8,2,S,S,arugula,regular
ID135,5.45,22.24945875,51,2,8,1,S,S,radish,regular
ID136,7.55,22.24945875,51,2,8,2,S,S,arugula,regular
ID137,9.65,22.24945875,51,2,8,2,S,S,arugula,regular
ID138,11.75,22.24945875,51,2,8,1,S,S,radish,regular
ID139,13.85,22.24945875,51,2,8,2,S,S,arugula,regular
ID140,15.95,22.24945875,51,2,8,1,S,S,radish,regular
ID141,18.05,22.24945875,51,2,8,1,S,S,radish,regular
ID142,20.15,22.24945875,51,2,8,1,S,S,radish,regular
ID143,22.25,22.24945875,51,2,8,1,S,S,radish,regular
ID144,2.3,24.0681121,51,2,8,2,S,S,arugula,regular
ID145,4.4,24.0681121,51,2,8,1,S,S,radish,regular
ID146,6.5,24.0681121,51,2,8,1,S,S,radish,regular
ID147,8.6,24.0681121,51,2,8,1,S,S,radish,regular
ID148,10.7,24.0681121,51,2,8,2,S,S,arugula,regular
ID149,12.8,24.0681121,51,2,8,2,S,S,arugula,regular
ID150,14.9,24.0681121,51,2,8,1,S,S,radish,regular
ID151,17,24.0681121,51,2,8,1,S,S,radish,regular
ID152,19.1,24.0681121,51,2,8,1,S,S,radish,regular
ID153,21.2,24.0681121,51,2,8,2,S,S,arugula,regular
ID154,23.3,24.0681121,51,2,8,1,S,S,radish,regular
ID1,1.25,0.425618573,52,2,9,2,S,I,arugula,regular
ID2,3.35,0.425618573,52,2,9,1,S,I,radish,regular
ID3,5.45,0.425618573,52,2,9,2,S,I,arugula,regular
ID4,7.55,0.425618573,52,2,9,2,S,I,arugula,regular
ID5,9.65,0.425618573,52,2,9,2,S,S,arugula,regular
ID6,11.75,0.425618573,52,2,9,1,S,S,radish,regular
ID7,13.85,0.425618573,52,2,9,2,S,I,arugula,regular
ID8,15.95,0.425618573,52,2,9,2,S,I,arugula,regular
ID9,18.05,0.425618573,52,2,9,1,S,I,radish,regular
ID10,20.15,0.425618573,52,2,9,2,S,I,arugula,regular
ID11,22.25,0.425618573,52,2,9,1,S,I,radish,regular
ID12,2.3,2.244271921,52,2,9,1,S,I,radish,regular
ID13,4.4,2.244271921,52,2,9,1,S,S,radish,regular
ID14,6.5,2.244271921,52,2,9,2,S,S,arugula,regular
ID15,8.6,2.244271921,52,2,9,1,S,I,radish,regular
ID16,10.7,2.244271921,52,2,9,1,S,I,radish,regular
ID17,12.8,2.244271921,52,2,9,2,S,I,arugula,regular
ID18,14.9,2.244271921,52,2,9,2,S,I,arugula,regular
ID19,17,2.244271921,52,2,9,2,S,I,arugula,regular
ID20,19.1,2.244271921,52,2,9,1,S,I,radish,regular
ID21,21.2,2.244271921,52,2,9,1,S,I,radish,regular
ID22,23.3,2.244271921,52,2,9,2,S,S,arugula,regular
ID23,1.25,4.062925269,52,2,9,1,S,I,radish,regular
ID24,3.35,4.062925269,52,2,9,1,S,I,radish,regular
ID25,5.45,4.062925269,52,2,9,2,C,I,arugula,regular
ID26,7.55,4.062925269,52,2,9,1,S,I,radish,regular
ID27,9.65,4.062925269,52,2,9,2,S,I,arugula,regular
ID28,11.75,4.062925269,52,2,9,1,S,I,radish,regular
ID29,13.85,4.062925269,52,2,9,1,S,I,radish,regular
ID30,15.95,4.062925269,52,2,9,1,S,I,radish,regular
ID31,18.05,4.062925269,52,2,9,1,S,I,radish,regular
ID32,20.15,4.062925269,52,2,9,1,S,I,radish,regular
ID33,22.25,4.062925269,52,2,9,1,S,I,radish,regular
ID34,2.3,5.881578617,52,2,9,1,S,I,radish,regular
ID35,4.4,5.881578617,52,2,9,2,S,I,arugula,regular
ID36,6.5,5.881578617,52,2,9,1,S,I,radish,regular
ID37,8.6,5.881578617,52,2,9,1,S,I,radish,regular
ID38,10.7,5.881578617,52,2,9,1,S,I,radish,regular
ID39,12.8,5.881578617,52,2,9,1,S,I,radish,regular
ID40,14.9,5.881578617,52,2,9,1,S,I,radish,regular
ID41,17,5.881578617,52,2,9,1,S,I,radish,regular
ID42,19.1,5.881578617,52,2,9,1,C,I,radish,regular
ID43,21.2,5.881578617,52,2,9,2,S,NA,arugula,regular
ID44,23.3,5.881578617,52,2,9,2,S,I,arugula,regular
ID45,1.25,7.700231965,52,2,9,1,S,I,radish,regular
ID46,3.35,7.700231965,52,2,9,2,S,I,arugula,regular
ID47,5.45,7.700231965,52,2,9,1,S,I,radish,regular
ID48,7.55,7.700231965,52,2,9,1,S,I,radish,regular
ID49,9.65,7.700231965,52,2,9,1,S,I,radish,regular
ID50,11.75,7.700231965,52,2,9,2,S,I,arugula,regular
ID51,13.85,7.700231965,52,2,9,1,S,I,radish,regular
ID52,15.95,7.700231965,52,2,9,1,S,I,radish,regular
ID53,18.05,7.700231965,52,2,9,1,S,I,radish,regular
ID54,20.15,7.700231965,52,2,9,2,S,I,arugula,regular
ID55,22.25,7.700231965,52,2,9,1,S,I,radish,regular
ID56,2.3,9.518885313,52,2,9,2,S,I,arugula,regular
ID57,4.4,9.518885313,52,2,9,1,S,I,radish,regular
ID58,6.5,9.518885313,52,2,9,1,S,I,radish,regular
ID59,8.6,9.518885313,52,2,9,1,S,I,radish,regular
ID60,10.7,9.518885313,52,2,9,2,S,I,arugula,regular
ID61,12.8,9.518885313,52,2,9,1,S,I,radish,regular
ID62,14.9,9.518885313,52,2,9,2,S,S,arugula,regular
ID63,17,9.518885313,52,2,9,1,C,I,radish,regular
ID64,19.1,9.518885313,52,2,9,1,S,I,radish,regular
ID65,21.2,9.518885313,52,2,9,2,S,I,arugula,regular
ID66,23.3,9.518885313,52,2,9,1,S,I,radish,regular
ID67,1.25,11.33753866,52,2,9,2,S,I,arugula,regular
ID68,3.35,11.33753866,52,2,9,1,S,I,radish,regular
ID69,5.45,11.33753866,52,2,9,1,S,I,radish,regular
ID70,7.55,11.33753866,52,2,9,1,S,I,radish,regular
ID71,9.65,11.33753866,52,2,9,1,S,I,radish,regular
ID72,11.75,11.33753866,52,2,9,1,S,I,radish,regular
ID73,13.85,11.33753866,52,2,9,1,S,I,radish,regular
ID74,15.95,11.33753866,52,2,9,1,S,I,radish,regular
ID75,18.05,11.33753866,52,2,9,1,C,I,radish,regular
ID76,20.15,11.33753866,52,2,9,1,S,I,radish,regular
ID77,22.25,11.33753866,52,2,9,1,S,I,radish,regular
ID78,2.3,13.15619201,52,2,9,2,S,I,arugula,regular
ID79,4.4,13.15619201,52,2,9,2,S,I,arugula,regular
ID80,6.5,13.15619201,52,2,9,1,S,I,radish,regular
ID81,8.6,13.15619201,52,2,9,1,S,I,radish,regular
ID82,10.7,13.15619201,52,2,9,1,S,I,radish,regular
ID83,12.8,13.15619201,52,2,9,2,S,I,arugula,regular
ID84,14.9,13.15619201,52,2,9,2,S,I,arugula,regular
ID85,17,13.15619201,52,2,9,1,S,I,radish,regular
ID86,19.1,13.15619201,52,2,9,2,S,I,arugula,regular
ID87,21.2,13.15619201,52,2,9,1,S,I,radish,regular
ID88,23.3,13.15619201,52,2,9,2,C,I,arugula,regular
ID89,1.25,14.97484536,52,2,9,1,S,I,radish,regular
ID90,3.35,14.97484536,52,2,9,1,C,I,radish,regular
ID91,5.45,14.97484536,52,2,9,1,S,I,radish,regular
ID92,7.55,14.97484536,52,2,9,1,S,I,radish,regular
ID93,9.65,14.97484536,52,2,9,1,C,I,radish,regular
ID94,11.75,14.97484536,52,2,9,1,S,I,radish,regular
ID95,13.85,14.97484536,52,2,9,1,S,I,radish,regular
ID96,15.95,14.97484536,52,2,9,2,S,I,arugula,regular
ID97,18.05,14.97484536,52,2,9,2,C,I,arugula,regular
ID98,20.15,14.97484536,52,2,9,1,S,I,radish,regular
ID99,22.25,14.97484536,52,2,9,2,S,I,arugula,regular
ID100,2.3,16.7934987,52,2,9,2,C,I,arugula,regular
ID101,4.4,16.7934987,52,2,9,1,S,S,radish,regular
ID102,6.5,16.7934987,52,2,9,2,S,S,arugula,regular
ID103,8.6,16.7934987,52,2,9,2,S,S,arugula,regular
ID104,10.7,16.7934987,52,2,9,1,S,S,radish,regular
ID105,12.8,16.7934987,52,2,9,1,S,I,radish,regular
ID106,14.9,16.7934987,52,2,9,2,S,I,arugula,regular
ID107,17,16.7934987,52,2,9,2,S,I,arugula,regular
ID108,19.1,16.7934987,52,2,9,1,S,I,radish,regular
ID109,21.2,16.7934987,52,2,9,2,S,I,arugula,regular
ID110,23.3,16.7934987,52,2,9,2,S,I,arugula,regular
ID111,1.25,18.61215205,52,2,9,2,S,I,arugula,regular
ID112,3.35,18.61215205,52,2,9,2,S,S,arugula,regular
ID113,5.45,18.61215205,52,2,9,2,S,S,arugula,regular
ID114,7.55,18.61215205,52,2,9,2,S,S,arugula,regular
ID115,9.65,18.61215205,52,2,9,2,S,S,arugula,regular
ID116,11.75,18.61215205,52,2,9,1,S,S,radish,regular
ID117,13.85,18.61215205,52,2,9,2,S,I,arugula,regular
ID118,15.95,18.61215205,52,2,9,2,S,I,arugula,regular
ID119,18.05,18.61215205,52,2,9,2,S,I,arugula,regular
ID120,20.15,18.61215205,52,2,9,1,S,I,radish,regular
ID121,22.25,18.61215205,52,2,9,1,S,I,radish,regular
ID122,2.3,20.4308054,52,2,9,2,C,I,arugula,regular
ID123,4.4,20.4308054,52,2,9,1,S,S,radish,regular
ID124,6.5,20.4308054,52,2,9,2,S,S,arugula,regular
ID125,8.6,20.4308054,52,2,9,1,S,S,radish,regular
ID126,10.7,20.4308054,52,2,9,2,S,S,arugula,regular
ID127,12.8,20.4308054,52,2,9,2,S,I,arugula,regular
ID128,14.9,20.4308054,52,2,9,2,S,I,arugula,regular
ID129,17,20.4308054,52,2,9,1,S,S,radish,regular
ID130,19.1,20.4308054,52,2,9,1,S,S,radish,regular
ID131,21.2,20.4308054,52,2,9,2,S,I,arugula,regular
ID132,23.3,20.4308054,52,2,9,1,S,I,radish,regular
ID133,1.25,22.24945875,52,2,9,1,S,S,radish,regular
ID134,3.35,22.24945875,52,2,9,1,S,S,radish,regular
ID135,5.45,22.24945875,52,2,9,1,S,I,radish,regular
ID136,7.55,22.24945875,52,2,9,1,S,I,radish,regular
ID137,9.65,22.24945875,52,2,9,2,S,I,arugula,regular
ID138,11.75,22.24945875,52,2,9,1,C,I,radish,regular
ID139,13.85,22.24945875,52,2,9,2,S,I,arugula,regular
ID140,15.95,22.24945875,52,2,9,2,S,I,arugula,regular
ID141,18.05,22.24945875,52,2,9,1,S,S,radish,regular
ID142,20.15,22.24945875,52,2,9,1,S,S,radish,regular
ID143,22.25,22.24945875,52,2,9,2,S,I,arugula,regular
ID144,2.3,24.0681121,52,2,9,2,S,S,arugula,regular
ID145,4.4,24.0681121,52,2,9,1,S,I,radish,regular
ID146,6.5,24.0681121,52,2,9,2,S,I,arugula,regular
ID147,8.6,24.0681121,52,2,9,1,S,I,radish,regular
ID148,10.7,24.0681121,52,2,9,2,S,I,arugula,regular
ID149,12.8,24.0681121,52,2,9,1,S,I,radish,regular
ID150,14.9,24.0681121,52,2,9,2,S,I,arugula,regular
ID151,17,24.0681121,52,2,9,1,S,I,radish,regular
ID152,19.1,24.0681121,52,2,9,1,S,I,radish,regular
ID153,21.2,24.0681121,52,2,9,2,C,I,arugula,regular
ID154,23.3,24.0681121,52,2,9,2,S,I,arugula,regular
ID1,1.25,0.425618573,53,2,10,2,S,S,arugula,regular
ID2,3.35,0.425618573,53,2,10,2,C,S,arugula,regular
ID3,5.45,0.425618573,53,2,10,1,S,S,radish,regular
ID4,7.55,0.425618573,53,2,10,2,S,S,arugula,regular
ID5,9.65,0.425618573,53,2,10,2,S,S,arugula,regular
ID6,11.75,0.425618573,53,2,10,2,S,S,arugula,regular
ID7,13.85,0.425618573,53,2,10,2,S,S,arugula,regular
ID8,15.95,0.425618573,53,2,10,1,S,S,radish,regular
ID9,18.05,0.425618573,53,2,10,1,S,S,radish,regular
ID10,20.15,0.425618573,53,2,10,1,C,S,radish,regular
ID11,22.25,0.425618573,53,2,10,2,S,S,arugula,regular
ID12,2.3,2.244271921,53,2,10,1,S,S,radish,regular
ID13,4.4,2.244271921,53,2,10,1,S,S,radish,regular
ID14,6.5,2.244271921,53,2,10,1,S,S,radish,regular
ID15,8.6,2.244271921,53,2,10,1,S,S,radish,regular
ID16,10.7,2.244271921,53,2,10,1,S,S,radish,regular
ID17,12.8,2.244271921,53,2,10,2,C,S,arugula,regular
ID18,14.9,2.244271921,53,2,10,1,S,S,radish,regular
ID19,17,2.244271921,53,2,10,1,S,S,radish,regular
ID20,19.1,2.244271921,53,2,10,1,S,S,radish,regular
ID21,21.2,2.244271921,53,2,10,1,S,S,radish,regular
ID22,23.3,2.244271921,53,2,10,1,S,S,radish,regular
ID23,1.25,4.062925269,53,2,10,2,S,S,arugula,regular
ID24,3.35,4.062925269,53,2,10,2,S,S,arugula,regular
ID25,5.45,4.062925269,53,2,10,1,S,S,radish,regular
ID26,7.55,4.062925269,53,2,10,1,S,S,radish,regular
ID27,9.65,4.062925269,53,2,10,2,S,S,arugula,regular
ID28,11.75,4.062925269,53,2,10,2,S,S,arugula,regular
ID29,13.85,4.062925269,53,2,10,1,S,S,radish,regular
ID30,15.95,4.062925269,53,2,10,1,S,S,radish,regular
ID31,18.05,4.062925269,53,2,10,1,S,S,radish,regular
ID32,20.15,4.062925269,53,2,10,1,S,S,radish,regular
ID33,22.25,4.062925269,53,2,10,1,S,S,radish,regular
ID34,2.3,5.881578617,53,2,10,1,S,S,radish,regular
ID35,4.4,5.881578617,53,2,10,1,S,S,radish,regular
ID36,6.5,5.881578617,53,2,10,2,S,S,arugula,regular
ID37,8.6,5.881578617,53,2,10,1,S,S,radish,regular
ID38,10.7,5.881578617,53,2,10,1,S,S,radish,regular
ID39,12.8,5.881578617,53,2,10,2,S,S,arugula,regular
ID40,14.9,5.881578617,53,2,10,2,S,S,arugula,regular
ID41,17,5.881578617,53,2,10,2,C,S,arugula,regular
ID42,19.1,5.881578617,53,2,10,2,S,S,arugula,regular
ID43,21.2,5.881578617,53,2,10,2,S,S,arugula,regular
ID44,23.3,5.881578617,53,2,10,2,S,S,arugula,regular
ID45,1.25,7.700231965,53,2,10,1,S,S,radish,regular
ID46,3.35,7.700231965,53,2,10,1,S,S,radish,regular
ID47,5.45,7.700231965,53,2,10,2,S,S,arugula,regular
ID48,7.55,7.700231965,53,2,10,2,S,S,arugula,regular
ID49,9.65,7.700231965,53,2,10,1,C,S,radish,regular
ID50,11.75,7.700231965,53,2,10,2,S,S,arugula,regular
ID51,13.85,7.700231965,53,2,10,1,S,S,radish,regular
ID52,15.95,7.700231965,53,2,10,1,S,S,radish,regular
ID53,18.05,7.700231965,53,2,10,1,S,S,radish,regular
ID54,20.15,7.700231965,53,2,10,2,C,S,arugula,regular
ID55,22.25,7.700231965,53,2,10,2,S,S,arugula,regular
ID56,2.3,9.518885313,53,2,10,1,S,S,radish,regular
ID57,4.4,9.518885313,53,2,10,2,S,S,arugula,regular
ID58,6.5,9.518885313,53,2,10,2,C,S,arugula,regular
ID59,8.6,9.518885313,53,2,10,2,S,S,arugula,regular
ID60,10.7,9.518885313,53,2,10,1,S,S,radish,regular
ID61,12.8,9.518885313,53,2,10,1,S,S,radish,regular
ID62,14.9,9.518885313,53,2,10,2,S,S,arugula,regular
ID63,17,9.518885313,53,2,10,1,S,S,radish,regular
ID64,19.1,9.518885313,53,2,10,2,S,S,arugula,regular
ID65,21.2,9.518885313,53,2,10,1,S,S,radish,regular
ID66,23.3,9.518885313,53,2,10,2,S,S,arugula,regular
ID67,1.25,11.33753866,53,2,10,2,S,S,arugula,regular
ID68,3.35,11.33753866,53,2,10,1,S,S,radish,regular
ID69,5.45,11.33753866,53,2,10,1,S,S,radish,regular
ID70,7.55,11.33753866,53,2,10,1,S,S,radish,regular
ID71,9.65,11.33753866,53,2,10,1,S,S,radish,regular
ID72,11.75,11.33753866,53,2,10,2,S,S,arugula,regular
ID73,13.85,11.33753866,53,2,10,1,S,S,radish,regular
ID74,15.95,11.33753866,53,2,10,1,S,S,radish,regular
ID75,18.05,11.33753866,53,2,10,1,S,S,radish,regular
ID76,20.15,11.33753866,53,2,10,1,C,S,radish,regular
ID77,22.25,11.33753866,53,2,10,1,S,S,radish,regular
ID78,2.3,13.15619201,53,2,10,1,S,S,radish,regular
ID79,4.4,13.15619201,53,2,10,2,S,S,arugula,regular
ID80,6.5,13.15619201,53,2,10,1,S,S,radish,regular
ID81,8.6,13.15619201,53,2,10,1,S,S,radish,regular
ID82,10.7,13.15619201,53,2,10,2,S,S,arugula,regular
ID83,12.8,13.15619201,53,2,10,1,S,S,radish,regular
ID84,14.9,13.15619201,53,2,10,1,S,S,radish,regular
ID85,17,13.15619201,53,2,10,1,S,S,radish,regular
ID86,19.1,13.15619201,53,2,10,1,S,S,radish,regular
ID87,21.2,13.15619201,53,2,10,2,S,S,arugula,regular
ID88,23.3,13.15619201,53,2,10,1,S,S,radish,regular
ID89,1.25,14.97484536,53,2,10,2,S,S,arugula,regular
ID90,3.35,14.97484536,53,2,10,2,S,S,arugula,regular
ID91,5.45,14.97484536,53,2,10,2,S,S,arugula,regular
ID92,7.55,14.97484536,53,2,10,2,S,S,arugula,regular
ID93,9.65,14.97484536,53,2,10,2,S,S,arugula,regular
ID94,11.75,14.97484536,53,2,10,2,S,S,arugula,regular
ID95,13.85,14.97484536,53,2,10,1,S,S,radish,regular
ID96,15.95,14.97484536,53,2,10,1,S,S,radish,regular
ID97,18.05,14.97484536,53,2,10,1,S,S,radish,regular
ID98,20.15,14.97484536,53,2,10,1,S,S,radish,regular
ID99,22.25,14.97484536,53,2,10,1,S,S,radish,regular
ID100,2.3,16.7934987,53,2,10,2,S,S,arugula,regular
ID101,4.4,16.7934987,53,2,10,2,S,S,arugula,regular
ID102,6.5,16.7934987,53,2,10,1,S,S,radish,regular
ID103,8.6,16.7934987,53,2,10,2,S,S,arugula,regular
ID104,10.7,16.7934987,53,2,10,1,S,S,radish,regular
ID105,12.8,16.7934987,53,2,10,1,S,S,radish,regular
ID106,14.9,16.7934987,53,2,10,2,S,S,arugula,regular
ID107,17,16.7934987,53,2,10,1,S,S,radish,regular
ID108,19.1,16.7934987,53,2,10,1,S,S,radish,regular
ID109,21.2,16.7934987,53,2,10,1,S,S,radish,regular
ID110,23.3,16.7934987,53,2,10,2,S,S,arugula,regular
ID111,1.25,18.61215205,53,2,10,1,S,S,radish,regular
ID112,3.35,18.61215205,53,2,10,1,S,S,radish,regular
ID113,5.45,18.61215205,53,2,10,1,S,S,radish,regular
ID114,7.55,18.61215205,53,2,10,2,S,S,arugula,regular
ID115,9.65,18.61215205,53,2,10,2,S,S,arugula,regular
ID116,11.75,18.61215205,53,2,10,2,S,S,arugula,regular
ID117,13.85,18.61215205,53,2,10,1,S,S,radish,regular
ID118,15.95,18.61215205,53,2,10,1,S,S,radish,regular
ID119,18.05,18.61215205,53,2,10,1,S,S,radish,regular
ID120,20.15,18.61215205,53,2,10,1,S,S,radish,regular
ID121,22.25,18.61215205,53,2,10,2,S,S,arugula,regular
ID122,2.3,20.4308054,53,2,10,2,S,S,arugula,regular
ID123,4.4,20.4308054,53,2,10,2,S,S,arugula,regular
ID124,6.5,20.4308054,53,2,10,1,S,S,radish,regular
ID125,8.6,20.4308054,53,2,10,1,C,S,radish,regular
ID126,10.7,20.4308054,53,2,10,1,S,S,radish,regular
ID127,12.8,20.4308054,53,2,10,1,C,S,radish,regular
ID128,14.9,20.4308054,53,2,10,1,S,S,radish,regular
ID129,17,20.4308054,53,2,10,1,C,S,radish,regular
ID130,19.1,20.4308054,53,2,10,2,S,S,arugula,regular
ID131,21.2,20.4308054,53,2,10,1,S,S,radish,regular
ID132,23.3,20.4308054,53,2,10,2,S,S,arugula,regular
ID133,1.25,22.24945875,53,2,10,2,S,S,arugula,regular
ID134,3.35,22.24945875,53,2,10,1,S,S,radish,regular
ID135,5.45,22.24945875,53,2,10,1,S,S,radish,regular
ID136,7.55,22.24945875,53,2,10,2,S,S,arugula,regular
ID137,9.65,22.24945875,53,2,10,2,S,S,arugula,regular
ID138,11.75,22.24945875,53,2,10,1,S,S,radish,regular
ID139,13.85,22.24945875,53,2,10,2,S,S,arugula,regular
ID140,15.95,22.24945875,53,2,10,1,S,S,radish,regular
ID141,18.05,22.24945875,53,2,10,1,S,S,radish,regular
ID142,20.15,22.24945875,53,2,10,2,C,S,arugula,regular
ID143,22.25,22.24945875,53,2,10,2,S,S,arugula,regular
ID144,2.3,24.0681121,53,2,10,1,S,S,radish,regular
ID145,4.4,24.0681121,53,2,10,2,S,S,arugula,regular
ID146,6.5,24.0681121,53,2,10,1,S,S,radish,regular
ID147,8.6,24.0681121,53,2,10,2,S,S,arugula,regular
ID148,10.7,24.0681121,53,2,10,1,S,S,radish,regular
ID149,12.8,24.0681121,53,2,10,1,S,S,radish,regular
ID150,14.9,24.0681121,53,2,10,2,S,S,arugula,regular
ID151,17,24.0681121,53,2,10,2,S,S,arugula,regular
ID152,19.1,24.0681121,53,2,10,1,S,S,radish,regular
ID153,21.2,24.0681121,53,2,10,1,S,S,radish,regular
ID154,23.3,24.0681121,53,2,10,2,S,S,arugula,regular
ID1,1.25,0.425618573,54,2,1,1,S,S,radish,regular
ID2,3.35,0.425618573,54,2,1,1,S,S,radish,regular
ID3,5.45,0.425618573,54,2,1,1,S,S,radish,regular
ID4,7.55,0.425618573,54,2,1,1,S,S,radish,regular
ID5,9.65,0.425618573,54,2,1,3,S,S,basil,regular
ID6,11.75,0.425618573,54,2,1,1,S,S,radish,regular
ID7,13.85,0.425618573,54,2,1,3,S,S,basil,regular
ID8,15.95,0.425618573,54,2,1,1,S,S,radish,regular
ID9,18.05,0.425618573,54,2,1,3,S,S,basil,regular
ID10,20.15,0.425618573,54,2,1,3,S,S,basil,regular
ID11,22.25,0.425618573,54,2,1,1,S,S,radish,regular
ID12,2.3,2.244271921,54,2,1,1,S,S,radish,regular
ID13,4.4,2.244271921,54,2,1,1,S,S,radish,regular
ID14,6.5,2.244271921,54,2,1,1,S,S,radish,regular
ID15,8.6,2.244271921,54,2,1,1,S,S,radish,regular
ID16,10.7,2.244271921,54,2,1,3,S,S,basil,regular
ID17,12.8,2.244271921,54,2,1,1,S,S,radish,regular
ID18,14.9,2.244271921,54,2,1,3,S,S,basil,regular
ID19,17,2.244271921,54,2,1,1,S,S,radish,regular
ID20,19.1,2.244271921,54,2,1,1,S,S,radish,regular
ID21,21.2,2.244271921,54,2,1,3,S,S,basil,regular
ID22,23.3,2.244271921,54,2,1,1,S,NA,radish,regular
ID23,1.25,4.062925269,54,2,1,3,S,NA,basil,regular
ID24,3.35,4.062925269,54,2,1,1,S,S,radish,regular
ID25,5.45,4.062925269,54,2,1,1,S,S,radish,regular
ID26,7.55,4.062925269,54,2,1,3,S,S,basil,regular
ID27,9.65,4.062925269,54,2,1,3,S,S,basil,regular
ID28,11.75,4.062925269,54,2,1,1,S,S,radish,regular
ID29,13.85,4.062925269,54,2,1,3,S,S,basil,regular
ID30,15.95,4.062925269,54,2,1,1,C,I,radish,regular
ID31,18.05,4.062925269,54,2,1,3,C,I,basil,regular
ID32,20.15,4.062925269,54,2,1,3,C,I,basil,regular
ID33,22.25,4.062925269,54,2,1,1,S,S,radish,regular
ID34,2.3,5.881578617,54,2,1,3,S,NA,basil,regular
ID35,4.4,5.881578617,54,2,1,3,S,NA,basil,regular
ID36,6.5,5.881578617,54,2,1,1,C,I,radish,regular
ID37,8.6,5.881578617,54,2,1,3,S,S,basil,regular
ID38,10.7,5.881578617,54,2,1,3,S,S,basil,regular
ID39,12.8,5.881578617,54,2,1,1,S,S,radish,regular
ID40,14.9,5.881578617,54,2,1,1,S,I,radish,regular
ID41,17,5.881578617,54,2,1,1,S,S,radish,regular
ID42,19.1,5.881578617,54,2,1,1,S,S,radish,regular
ID43,21.2,5.881578617,54,2,1,1,C,I,radish,regular
ID44,23.3,5.881578617,54,2,1,3,S,S,basil,regular
ID45,1.25,7.700231965,54,2,1,1,S,S,radish,regular
ID46,3.35,7.700231965,54,2,1,1,S,I,radish,regular
ID47,5.45,7.700231965,54,2,1,1,S,I,radish,regular
ID48,7.55,7.700231965,54,2,1,1,S,S,radish,regular
ID49,9.65,7.700231965,54,2,1,3,S,S,basil,regular
ID50,11.75,7.700231965,54,2,1,1,S,S,radish,regular
ID51,13.85,7.700231965,54,2,1,1,C,I,radish,regular
ID52,15.95,7.700231965,54,2,1,1,S,S,radish,regular
ID53,18.05,7.700231965,54,2,1,3,S,S,basil,regular
ID54,20.15,7.700231965,54,2,1,3,S,S,basil,regular
ID55,22.25,7.700231965,54,2,1,1,S,S,radish,regular
ID56,2.3,9.518885313,54,2,1,1,S,I,radish,regular
ID57,4.4,9.518885313,54,2,1,1,S,S,radish,regular
ID58,6.5,9.518885313,54,2,1,1,S,S,radish,regular
ID59,8.6,9.518885313,54,2,1,3,S,S,basil,regular
ID60,10.7,9.518885313,54,2,1,3,S,S,basil,regular
ID61,12.8,9.518885313,54,2,1,1,S,S,radish,regular
ID62,14.9,9.518885313,54,2,1,3,S,I,basil,regular
ID63,17,9.518885313,54,2,1,1,S,S,radish,regular
ID64,19.1,9.518885313,54,2,1,1,S,S,radish,regular
ID65,21.2,9.518885313,54,2,1,1,S,S,radish,regular
ID66,23.3,9.518885313,54,2,1,1,S,S,radish,regular
ID67,1.25,11.33753866,54,2,1,1,S,S,radish,regular
ID68,3.35,11.33753866,54,2,1,1,S,NA,radish,regular
ID69,5.45,11.33753866,54,2,1,1,S,S,radish,regular
ID70,7.55,11.33753866,54,2,1,1,S,S,radish,regular
ID71,9.65,11.33753866,54,2,1,3,S,S,basil,regular
ID72,11.75,11.33753866,54,2,1,3,S,S,basil,regular
ID73,13.85,11.33753866,54,2,1,1,S,S,radish,regular
ID74,15.95,11.33753866,54,2,1,1,S,S,radish,regular
ID75,18.05,11.33753866,54,2,1,3,S,S,basil,regular
ID76,20.15,11.33753866,54,2,1,1,S,S,radish,regular
ID77,22.25,11.33753866,54,2,1,3,S,S,basil,regular
ID78,2.3,13.15619201,54,2,1,1,S,S,radish,regular
ID79,4.4,13.15619201,54,2,1,1,S,S,radish,regular
