ID,x,y,horiz,vert,trayID,rand,dens,richness,rep,SD,spID,comp,state0,state0_v2,day_infected,NOTES
ID102,6.5,16.7934987,3.5,E,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID103,8.6,16.7934987,4.5,E,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID104,10.7,16.7934987,5.5,E,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID105,12.8,16.7934987,6.5,E,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID106,14.9,16.7934987,7.5,E,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID107,17,16.7934987,8.5,E,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID108,19.1,16.7934987,9.5,E,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID109,21.2,16.7934987,10.5,E,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID110,23.3,16.7934987,11.5,E,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID111,1.25,18.61215205,1,D,62,stoch,add,2,9,0.5,green_rom,0,C,C,6,
ID112,3.35,18.61215205,2,D,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID113,5.45,18.61215205,3,D,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID114,7.55,18.61215205,4,D,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID115,9.65,18.61215205,5,D,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID116,11.75,18.61215205,6,D,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID117,13.85,18.61215205,7,D,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID118,15.95,18.61215205,8,D,62,stoch,add,2,9,0.5,basil,0.2,S,S,9,9x?
ID119,18.05,18.61215205,9,D,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID120,20.15,18.61215205,10,D,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID121,22.25,18.61215205,11,D,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID122,2.3,20.4308054,1.5,C,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID123,4.4,20.4308054,2.5,C,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID124,6.5,20.4308054,3.5,C,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID125,8.6,20.4308054,4.5,C,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID126,10.7,20.4308054,5.5,C,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID127,12.8,20.4308054,6.5,C,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID128,14.9,20.4308054,7.5,C,62,stoch,add,2,9,0.5,green_rom,0,C,C,6,
ID129,17,20.4308054,8.5,C,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID130,19.1,20.4308054,9.5,C,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID131,21.2,20.4308054,10.5,C,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID132,23.3,20.4308054,11.5,C,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID133,1.25,22.24945875,1,B,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID134,3.35,22.24945875,2,B,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID135,5.45,22.24945875,3,B,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID136,7.55,22.24945875,4,B,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID137,9.65,22.24945875,5,B,62,stoch,add,2,9,0.5,green_rom,0,S,S,x,
ID138,11.75,22.24945875,6,B,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID139,13.85,22.24945875,7,B,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID140,15.95,22.24945875,8,B,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID141,18.05,22.24945875,9,B,62,stoch,add,2,9,0.5,basil,0.2,C,C,6,
ID142,20.15,22.24945875,10,B,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID143,22.25,22.24945875,11,B,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID144,2.3,24.0681121,1.5,A,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID145,4.4,24.0681121,2.5,A,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID146,6.5,24.0681121,3.5,A,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID147,8.6,24.0681121,4.5,A,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID148,10.7,24.0681121,5.5,A,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID149,12.8,24.0681121,6.5,A,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID150,14.9,24.0681121,7.5,A,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID151,17,24.0681121,8.5,A,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID152,19.1,24.0681121,9.5,A,62,stoch,add,2,9,0.5,basil,0.2,S,S,9,9x?
ID153,21.2,24.0681121,10.5,A,62,stoch,add,2,9,0.5,basil,0.2,S,S,,
ID154,23.3,24.0681121,11.5,A,62,stoch,add,2,9,0.5,green_rom,0,S,S,,
ID1,1.25,0.425618573,1,N,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID2,3.35,0.425618573,2,N,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID3,5.45,0.425618573,3,N,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID4,7.55,0.425618573,4,N,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID5,9.65,0.425618573,5,N,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID6,11.75,0.425618573,6,N,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID7,13.85,0.425618573,7,N,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID8,15.95,0.425618573,8,N,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID9,18.05,0.425618573,9,N,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID10,20.15,0.425618573,10,N,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID11,22.25,0.425618573,11,N,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID12,2.3,2.244271921,1.5,M,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID13,4.4,2.244271921,2.5,M,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID14,6.5,2.244271921,3.5,M,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID15,8.6,2.244271921,4.5,M,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID16,10.7,2.244271921,5.5,M,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID17,12.8,2.244271921,6.5,M,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID18,14.9,2.244271921,7.5,M,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID19,17,2.244271921,8.5,M,63,stoch,add,2,10,0.5,radish,1,S,S,15,
ID20,19.1,2.244271921,9.5,M,63,stoch,add,2,10,0.5,radish,1,C,C,6,
ID21,21.2,2.244271921,10.5,M,63,stoch,add,2,10,0.5,red_rom,0.1,C,C,6,
ID22,23.3,2.244271921,11.5,M,63,stoch,add,2,10,0.5,radish,1,C,C,6,
ID23,1.25,4.062925269,1,L,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID24,3.35,4.062925269,2,L,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID25,5.45,4.062925269,3,L,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID26,7.55,4.062925269,4,L,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID27,9.65,4.062925269,5,L,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID28,11.75,4.062925269,6,L,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID29,13.85,4.062925269,7,L,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID30,15.95,4.062925269,8,L,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID31,18.05,4.062925269,9,L,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,9,
ID32,20.15,4.062925269,10,L,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID33,22.25,4.062925269,11,L,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID34,2.3,5.881578617,1.5,K,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID35,4.4,5.881578617,2.5,K,63,stoch,add,2,10,0.5,radish,1,C,C,6,
ID36,6.5,5.881578617,3.5,K,63,stoch,add,2,10,0.5,radish,1,C,C,6,
ID37,8.6,5.881578617,4.5,K,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID38,10.7,5.881578617,5.5,K,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID39,12.8,5.881578617,6.5,K,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID40,14.9,5.881578617,7.5,K,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID41,17,5.881578617,8.5,K,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,12,
ID42,19.1,5.881578617,9.5,K,63,stoch,add,2,10,0.5,radish,1,S,S,12,
ID43,21.2,5.881578617,10.5,K,63,stoch,add,2,10,0.5,red_rom,0.1,C,C,,
ID44,23.3,5.881578617,11.5,K,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID45,1.25,7.700231965,1,J,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID46,3.35,7.700231965,2,J,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID47,5.45,7.700231965,3,J,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID48,7.55,7.700231965,4,J,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID49,9.65,7.700231965,5,J,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID50,11.75,7.700231965,6,J,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID51,13.85,7.700231965,7,J,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID52,15.95,7.700231965,8,J,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID53,18.05,7.700231965,9,J,63,stoch,add,2,10,0.5,radish,1,S,S,12,
ID54,20.15,7.700231965,10,J,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID55,22.25,7.700231965,11,J,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,18,
ID56,2.3,9.518885313,1.5,I,63,stoch,add,2,10,0.5,red_rom,0.1,C,C,6,
ID57,4.4,9.518885313,2.5,I,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID58,6.5,9.518885313,3.5,I,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID59,8.6,9.518885313,4.5,I,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID60,10.7,9.518885313,5.5,I,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID61,12.8,9.518885313,6.5,I,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID62,14.9,9.518885313,7.5,I,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID63,17,9.518885313,8.5,I,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID64,19.1,9.518885313,9.5,I,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID65,21.2,9.518885313,10.5,I,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID66,23.3,9.518885313,11.5,I,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID67,1.25,11.33753866,1,H,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID68,3.35,11.33753866,2,H,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID69,5.45,11.33753866,3,H,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID70,7.55,11.33753866,4,H,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID71,9.65,11.33753866,5,H,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID72,11.75,11.33753866,6,H,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID73,13.85,11.33753866,7,H,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID74,15.95,11.33753866,8,H,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID75,18.05,11.33753866,9,H,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID76,20.15,11.33753866,10,H,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID77,22.25,11.33753866,11,H,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID78,2.3,13.15619201,1.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID79,4.4,13.15619201,2.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID80,6.5,13.15619201,3.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID81,8.6,13.15619201,4.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID82,10.7,13.15619201,5.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID83,12.8,13.15619201,6.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID84,14.9,13.15619201,7.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID85,17,13.15619201,8.5,G,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID86,19.1,13.15619201,9.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID87,21.2,13.15619201,10.5,G,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID88,23.3,13.15619201,11.5,G,63,stoch,add,2,10,0.5,red_rom,0.1,C,C,6,
ID89,1.25,14.97484536,1,F,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID90,3.35,14.97484536,2,F,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID91,5.45,14.97484536,3,F,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID92,7.55,14.97484536,4,F,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID93,9.65,14.97484536,5,F,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID94,11.75,14.97484536,6,F,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID95,13.85,14.97484536,7,F,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID96,15.95,14.97484536,8,F,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID97,18.05,14.97484536,9,F,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID98,20.15,14.97484536,10,F,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID99,22.25,14.97484536,11,F,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID100,2.3,16.7934987,1.5,E,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID101,4.4,16.7934987,2.5,E,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID102,6.5,16.7934987,3.5,E,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID103,8.6,16.7934987,4.5,E,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID104,10.7,16.7934987,5.5,E,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID105,12.8,16.7934987,6.5,E,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID106,14.9,16.7934987,7.5,E,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID107,17,16.7934987,8.5,E,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID108,19.1,16.7934987,9.5,E,63,stoch,add,2,10,0.5,radish,1,S,S,18,
ID109,21.2,16.7934987,10.5,E,63,stoch,add,2,10,0.5,radish,1,S,S,15,
ID110,23.3,16.7934987,11.5,E,63,stoch,add,2,10,0.5,radish,1,S,S,18,
ID111,1.25,18.61215205,1,D,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID112,3.35,18.61215205,2,D,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID113,5.45,18.61215205,3,D,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID114,7.55,18.61215205,4,D,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID115,9.65,18.61215205,5,D,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID116,11.75,18.61215205,6,D,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID117,13.85,18.61215205,7,D,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID118,15.95,18.61215205,8,D,63,stoch,add,2,10,0.5,red_rom,0.1,C,C,,
ID119,18.05,18.61215205,9,D,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID120,20.15,18.61215205,10,D,63,stoch,add,2,10,0.5,red_rom,0.1,C,C,12,
ID121,22.25,18.61215205,11,D,63,stoch,add,2,10,0.5,radish,1,C,C,6,
ID122,2.3,20.4308054,1.5,C,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID123,4.4,20.4308054,2.5,C,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID124,6.5,20.4308054,3.5,C,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID125,8.6,20.4308054,4.5,C,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID126,10.7,20.4308054,5.5,C,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID127,12.8,20.4308054,6.5,C,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID128,14.9,20.4308054,7.5,C,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID129,17,20.4308054,8.5,C,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID130,19.1,20.4308054,9.5,C,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID131,21.2,20.4308054,10.5,C,63,stoch,add,2,10,0.5,radish,1,S,S,15,
ID132,23.3,20.4308054,11.5,C,63,stoch,add,2,10,0.5,radish,1,S,S,15,
ID133,1.25,22.24945875,1,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID134,3.35,22.24945875,2,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID135,5.45,22.24945875,3,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID136,7.55,22.24945875,4,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID137,9.65,22.24945875,5,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID138,11.75,22.24945875,6,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID139,13.85,22.24945875,7,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID140,15.95,22.24945875,8,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID141,18.05,22.24945875,9,B,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID142,20.15,22.24945875,10,B,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID143,22.25,22.24945875,11,B,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,18,
ID144,2.3,24.0681121,1.5,A,63,stoch,add,2,10,0.5,red_rom,0.1,C,C,6,
ID145,4.4,24.0681121,2.5,A,63,stoch,add,2,10,0.5,radish,1,S,S,18,
ID146,6.5,24.0681121,3.5,A,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID147,8.6,24.0681121,4.5,A,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID148,10.7,24.0681121,5.5,A,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID149,12.8,24.0681121,6.5,A,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID150,14.9,24.0681121,7.5,A,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID151,17,24.0681121,8.5,A,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID152,19.1,24.0681121,9.5,A,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID153,21.2,24.0681121,10.5,A,63,stoch,add,2,10,0.5,red_rom,0.1,S,S,,
ID154,23.3,24.0681121,11.5,A,63,stoch,add,2,10,0.5,radish,1,S,S,,
ID1,0.76,0.434278827,1,Q,64,det,sub,2,1,0.5,radish,1,C,C,6,
ID2,2.46,0.434278827,2,Q,64,det,sub,2,1,0.5,radish,1,S,S,12,
ID3,4.16,0.434278827,3,Q,64,det,sub,2,1,0.5,radish,1,S,S,12,
ID4,5.86,0.434278827,4,Q,64,det,sub,2,1,0.5,arugula,0.3,S,S,12,
ID5,7.56,0.434278827,5,Q,64,det,sub,2,1,0.5,radish,1,S,S,9,
ID6,9.26,0.434278827,6,Q,64,det,sub,2,1,0.5,radish,1,C,C,6,
ID7,10.96,0.434278827,7,Q,64,det,sub,2,1,0.5,arugula,0.3,S,S,18,
ID8,12.66,0.434278827,8,Q,64,det,sub,2,1,0.5,radish,1,S,S,18,
ID9,14.36,0.434278827,9,Q,64,det,sub,2,1,0.5,radish,1,S,S,18,
ID10,16.06,0.434278827,10,Q,64,det,sub,2,1,0.5,radish,1,S,S,18,
ID11,17.76,0.434278827,11,Q,64,det,sub,2,1,0.5,radish,1,S,S,,
ID12,19.46,0.434278827,12,Q,64,det,sub,2,1,0.5,radish,1,S,S,,
ID13,21.16,0.434278827,13,Q,64,det,sub,2,1,0.5,arugula,0.3,S,S,,
ID14,22.86,0.434278827,14,Q,64,det,sub,2,1,0.5,arugula,0.3,S,S,,
ID15,1.61,1.906522014,1.5,P,64,det,sub,2,1,0.5,arugula,0.3,S,S,15,
ID16,3.31,1.906522014,2.5,P,64,det,sub,2,1,0.5,radish,1,S,S,15,
ID17,5.01,1.906522014,3.5,P,64,det,sub,2,1,0.5,arugula,0.3,S,S,12,
ID18,6.71,1.906522014,4.5,P,64,det,sub,2,1,0.5,arugula,0.3,S,S,12,
ID19,8.41,1.906522014,5.5,P,64,det,sub,2,1,0.5,arugula,0.3,S,S,15,
ID20,10.11,1.906522014,6.5,P,64,det,sub,2,1,0.5,radish,1,S,S,15,
ID21,11.81,1.906522014,7.5,P,64,det,sub,2,1,0.5,radish,1,S,S,,
ID22,13.51,1.906522014,8.5,P,64,det,sub,2,1,0.5,radish,1,S,S,,
ID23,15.21,1.906522014,9.5,P,64,det,sub,2,1,0.5,radish,1,S,S,,
ID24,16.91,1.906522014,10.5,P,64,det,sub,2,1,0.5,radish,1,S,S,,
